date,hour,energy_system,price_max,price_min
2019-12-11,17,Бурштинський острів,2190.359,1333.262
2019-12-11,17,ОЕС України,2068.85,1259.3
2019-12-11,18,Бурштинський острів,2198.8,1338.4
2019-12-11,18,ОЕС України,2068.85,1259.3
2019-12-11,19,Бурштинський острів,2190.359,1333.262
2019-12-11,19,ОЕС України,2068.85,1259.3
2019-12-11,20,Бурштинський острів,2190.359,1333.262
2019-12-11,20,ОЕС України,2059.65,1253.7
2019-12-11,21,Бурштинський острів,2190.359,1333.262
2019-12-11,21,ОЕС України,1952.7,1188.6
2019-12-11,22,Бурштинський острів,1725,1050
2019-12-11,22,ОЕС України,1721.55,1047.9
2019-12-11,23,Бурштинський острів,1102.9765,671.377
2019-12-11,23,ОЕС України,1102.9075,671.335
2019-12-11,24,Бурштинський острів,1102.9765,671.377
2019-12-11,24,ОЕС України,1102.9075,671.335
2019-12-12,0,Бурштинський острів,1101.033,670.194
2019-12-12,0,ОЕС України,1101.7,670.6
2019-12-12,1,Бурштинський острів,1101.033,670.194
2019-12-12,1,ОЕС України,1101.7,670.6
2019-12-12,2,Бурштинський острів,1101.033,670.194
2019-12-12,2,ОЕС України,1101.7,670.6
2019-12-12,3,Бурштинський острів,1101.033,670.194
2019-12-12,3,ОЕС України,1101.7,670.6
2019-12-12,4,Бурштинський острів,1101.033,670.194
2019-12-12,4,ОЕС України,1101.7,670.6
2019-12-12,5,Бурштинський острів,1101.033,670.194
2019-12-12,5,ОЕС України,1101.7,670.6
2019-12-12,6,Бурштинський острів,1101.033,670.194
2019-12-12,6,ОЕС України,1102.85,671.3
2019-12-12,7,Бурштинський острів,1101.033,670.194
2019-12-12,7,ОЕС України,1102.988,671.384
2019-12-12,8,Бурштинський острів,2355.4645,1433.761
2019-12-12,8,ОЕС України,2126.35,1294.3
2019-12-12,9,Бурштинський острів,2246.3295,1367.331
2019-12-12,9,ОЕС України,2010.2,1223.6
2019-12-12,10,Бурштинський острів,2246.3295,1367.331
2019-12-12,10,ОЕС України,1851.5,1127
2019-12-12,11,Бурштинський острів,2246.3295,1367.331
2019-12-12,11,ОЕС України,1783.259,1085.462
2019-12-12,12,Бурштинський острів,2246.3295,1367.331
2019-12-12,12,ОЕС України,1742.25,1060.5
2019-12-12,13,Бурштинський острів,2246.3295,1367.331
2019-12-12,13,ОЕС України,1825.9125,1111.425
2019-12-12,14,Бурштинський острів,2246.3295,1367.331
2019-12-12,14,ОЕС України,1875.259,1141.462
2019-12-12,15,Бурштинський острів,2355.4645,1433.761
2019-12-12,15,ОЕС України,1851.5,1127
2019-12-12,16,Бурштинський острів,2355.4645,1433.761
2019-12-12,16,ОЕС України,1851.5,1127
2019-12-12,17,Бурштинський острів,2355.4645,1433.761
2019-12-12,17,ОЕС України,1875.259,1141.462
2019-12-12,18,Бурштинський острів,2355.4645,1433.761
2019-12-12,18,ОЕС України,1851.5,1127
2019-12-12,19,Бурштинський острів,2246.3295,1367.331
2019-12-12,19,ОЕС України,1829.259,1113.462
2019-12-12,20,Бурштинський острів,2246.3295,1367.331
2019-12-12,20,ОЕС України,1829.259,1113.462
2019-12-12,21,Бурштинський острів,2246.3295,1367.331
2019-12-12,21,ОЕС України,1783.259,1085.462
2019-12-12,22,Бурштинський острів,2246.3295,1367.331
2019-12-12,22,ОЕС України,1610,980
2019-12-12,23,Бурштинський острів,1101.033,670.194
2019-12-12,23,ОЕС України,1101.7,670.6
2019-12-12,24,Бурштинський острів,1101.033,670.194
2019-12-12,24,ОЕС України,1101.7,670.6
2019-12-13,0,Бурштинський острів,1101.033,670.194
2019-12-13,0,ОЕС України,1101.7,670.6
2019-12-13,1,Бурштинський острів,1101.033,670.194
2019-12-13,1,ОЕС України,1101.7,670.6
2019-12-13,2,Бурштинський острів,1101.033,670.194
2019-12-13,2,ОЕС України,1101.7,670.6
2019-12-13,3,Бурштинський острів,1101.033,670.194
2019-12-13,3,ОЕС України,1101.7,670.6
2019-12-13,4,Бурштинський острів,1101.033,670.194
2019-12-13,4,ОЕС України,1101.7,670.6
2019-12-13,5,Бурштинський острів,1101.033,670.194
2019-12-13,5,ОЕС України,1101.7,670.6
2019-12-13,6,Бурштинський острів,1101.033,670.194
2019-12-13,6,ОЕС України,1101.7,670.6
2019-12-13,7,Бурштинський острів,1101.033,670.194
2019-12-13,7,ОЕС України,1102.988,671.384
2019-12-13,8,Бурштинський острів,1986.05,1208.9
2019-12-13,8,ОЕС України,2058.5,1253
2019-12-13,9,Бурштинський острів,2064.25,1256.5
2019-12-13,9,ОЕС України,2070,1260
2019-12-13,10,Бурштинський острів,1986.05,1208.9
2019-12-13,10,ОЕС України,2070,1260
2019-12-13,11,Бурштинський острів,1986.05,1208.9
2019-12-13,11,ОЕС України,2231.759,1358.462
2019-12-13,12,Бурштинський острів,1898.65,1155.7
2019-12-13,12,ОЕС України,2038.743,1240.974
2019-12-13,13,Бурштинський острів,1800.9,1096.2
2019-12-13,13,ОЕС України,2266.259,1379.462
2019-12-13,14,Бурштинський острів,1791.7,1090.6
2019-12-13,14,ОЕС України,2266.259,1379.462
2019-12-13,15,Бурштинський острів,1823.9,1110.2
2019-12-13,15,ОЕС України,2017.491,1228.038
2019-12-13,16,Бурштинський острів,1986.05,1208.9
2019-12-13,16,ОЕС України,1951.55,1187.9
2019-12-13,17,Бурштинський острів,1986.05,1208.9
2019-12-13,17,ОЕС України,2023.931,1231.958
2019-12-13,18,Бурштинський острів,1986.05,1208.9
2019-12-13,18,ОЕС України,1975.631,1202.558
2019-12-13,19,Бурштинський острів,1986.05,1208.9
2019-12-13,19,ОЕС України,2010.2,1223.6
2019-12-13,20,Бурштинський острів,1822.75,1109.5
2019-12-13,20,ОЕС України,1840,1120
2019-12-13,21,Бурштинський острів,1730.75,1053.5
2019-12-13,21,ОЕС України,1955.7475,1190.455
2019-12-13,22,Бурштинський острів,1725,1050
2019-12-13,22,ОЕС України,1865.3,1135.4
2019-12-13,23,Бурштинський острів,1101.033,670.194
2019-12-13,23,ОЕС України,1101.7,670.6
2019-12-13,24,Бурштинський острів,1101.033,670.194
2019-12-13,24,ОЕС України,1101.7,670.6
2019-12-14,0,Бурштинський острів,1101.033,670.194
2019-12-14,0,ОЕС України,1101.7,670.6
2019-12-14,1,Бурштинський острів,1101.033,670.194
2019-12-14,1,ОЕС України,1101.7,670.6
2019-12-14,2,Бурштинський острів,1101.033,670.194
2019-12-14,2,ОЕС України,1101.7,670.6
2019-12-14,3,Бурштинський острів,1101.033,670.194
2019-12-14,3,ОЕС України,1101.7,670.6
2019-12-14,4,Бурштинський острів,1101.033,670.194
2019-12-14,4,ОЕС України,1101.7,670.6
2019-12-14,5,Бурштинський острів,1101.033,670.194
2019-12-14,5,ОЕС України,1101.7,670.6
2019-12-14,6,Бурштинський острів,1101.033,670.194
2019-12-14,6,ОЕС України,1101.7,670.6
2019-12-14,7,Бурштинський острів,1101.033,670.194
2019-12-14,7,ОЕС України,1102.988,671.384
2019-12-14,8,Бурштинський острів,2246.3295,1367.331
2019-12-14,8,ОЕС України,1552.5,945
2019-12-14,9,Бурштинський острів,2246.3295,1367.331
2019-12-14,9,ОЕС України,1667.5,1015
2019-12-14,10,Бурштинський острів,2246.3295,1367.331
2019-12-14,10,ОЕС України,1813.55,1103.9
2019-12-14,11,Бурштинський острів,2246.3295,1367.331
2019-12-14,11,ОЕС України,1828.5,1113
2019-12-14,12,Бурштинський острів,2246.3295,1367.331
2019-12-14,12,ОЕС України,1932,1176
2019-12-14,13,Бурштинський острів,2246.3295,1367.331
2019-12-14,13,ОЕС України,1828.5,1113
2019-12-14,14,Бурштинський острів,2246.3295,1367.331
2019-12-14,14,ОЕС України,1788.25,1088.5
2019-12-14,15,Бурштинський острів,2246.3295,1367.331
2019-12-14,15,ОЕС України,1759.5,1071
2019-12-14,16,Бурштинський острів,2355.4645,1433.761
2019-12-14,16,ОЕС України,1813.55,1103.9
2019-12-14,17,Бурштинський острів,2355.4645,1433.761
2019-12-14,17,ОЕС України,1813.55,1103.9
2019-12-14,18,Бурштинський острів,2246.3295,1367.331
2019-12-14,18,ОЕС України,1806.65,1099.7
2019-12-14,19,Бурштинський острів,2246.3295,1367.331
2019-12-14,19,ОЕС України,1788.25,1088.5
2019-12-14,20,Бурштинський острів,2246.3295,1367.331
2019-12-14,20,ОЕС України,1813.55,1103.9
2019-12-14,21,Бурштинський острів,2246.3295,1367.331
2019-12-14,21,ОЕС України,1880.25,1144.5
2019-12-14,22,Бурштинський острів,1986.05,1208.9
2019-12-14,22,ОЕС України,1725,1050
2019-12-14,23,Бурштинський острів,1101.033,670.194
2019-12-14,23,ОЕС України,1101.7,670.6
2019-12-14,24,Бурштинський острів,1101.033,670.194
2019-12-14,24,ОЕС України,1101.7,670.6
2019-12-15,0,Бурштинський острів,1101.033,670.194
2019-12-15,0,ОЕС України,1101.7,670.6
2019-12-15,1,Бурштинський острів,1101.033,670.194
2019-12-15,1,ОЕС України,1101.7,670.6
2019-12-15,2,Бурштинський острів,1101.033,670.194
2019-12-15,2,ОЕС України,1101.7,670.6
2019-12-15,3,Бурштинський острів,881.291,536.438
2019-12-15,3,ОЕС України,1101.7,670.6
2019-12-15,4,Бурштинський острів,881.291,536.438
2019-12-15,4,ОЕС України,1101.7,670.6
2019-12-15,5,Бурштинський острів,1101.033,670.194
2019-12-15,5,ОЕС України,1101.7,670.6
2019-12-15,6,Бурштинський острів,1101.033,670.194
2019-12-15,6,ОЕС України,1101.7,670.6
2019-12-15,7,Бурштинський острів,1101.033,670.194
2019-12-15,7,ОЕС України,1101.7,670.6
2019-12-15,8,Бурштинський острів,1725,1050
2019-12-15,8,ОЕС України,1483.5,903
2019-12-15,9,Бурштинський острів,1725,1050
2019-12-15,9,ОЕС України,1512.25,920.5
2019-12-15,10,Бурштинський острів,1725,1050
2019-12-15,10,ОЕС України,1512.25,920.5
2019-12-15,11,Бурштинський острів,1725,1050
2019-12-15,11,ОЕС України,1593.9,970.2
2019-12-15,12,Бурштинський острів,1725,1050
2019-12-15,12,ОЕС України,1495,910
2019-12-15,13,Бурштинський острів,1725,1050
2019-12-15,13,ОЕС України,1495,910
2019-12-15,14,Бурштинський острів,1725,1050
2019-12-15,14,ОЕС України,1512.25,920.5
2019-12-15,15,Бурштинський острів,1725,1050
2019-12-15,15,ОЕС України,1512.25,920.5
2019-12-15,16,Бурштинський острів,1618.05,984.9
2019-12-15,16,ОЕС України,1593.9,970.2
2019-12-15,17,Бурштинський острів,2246.3295,1367.331
2019-12-15,17,ОЕС України,1644.5,1001
2019-12-15,18,Бурштинський острів,2246.3295,1367.331
2019-12-15,18,ОЕС України,1644.5,1001
2019-12-15,19,Бурштинський острів,1986.05,1208.9
2019-12-15,19,ОЕС України,1713.5,1043
2019-12-15,20,Бурштинський острів,2246.3295,1367.331
2019-12-15,20,ОЕС України,1840,1120
2019-12-15,21,Бурштинський острів,2246.3295,1367.331
2019-12-15,21,ОЕС України,1874.5,1141
2019-12-15,22,Бурштинський острів,2246.3295,1367.331
2019-12-15,22,ОЕС України,1552.5,945
2019-12-15,23,Бурштинський острів,1101.033,670.194
2019-12-15,23,ОЕС України,1101.7,670.6
2019-12-15,24,Бурштинський острів,1101.033,670.194
2019-12-15,24,ОЕС України,1101.7,670.6
2019-12-16,0,Бурштинський острів,1101.033,670.194
2019-12-16,0,ОЕС України,1101.7,670.6
2019-12-16,1,Бурштинський острів,1102.85,671.3
2019-12-16,1,ОЕС України,1101.7,670.6
2019-12-16,2,Бурштинський острів,1101.033,670.194
2019-12-16,2,ОЕС України,1101.7,670.6
2019-12-16,3,Бурштинський острів,1035,630
2019-12-16,3,ОЕС України,1101.7,670.6
2019-12-16,4,Бурштинський острів,1035,630
2019-12-16,4,ОЕС України,1101.7,670.6
2019-12-16,5,Бурштинський острів,1101.033,670.194
2019-12-16,5,ОЕС України,1101.7,670.6
